dataset	cluster_id	reviewer	raw_label	normalised_label	provided_cl_id	reviewer_confidence	markers	tissue	species	condition	candidate_ids	candidate_labels	candidate_scores	component_cl_ids	component_labels	component_agreement	final_status	decision	cl_id	canonical_label	mapping_method	specificity_relation	conf_cat	reason	proposed_cl_id	proposed_canonical_label	single_cl_ready	adjudication_ready	evaluation_ready	editor_input_type	mapper_a_status	mapper_a_rank	mapper_a_cl_id	mapper_a_specificity	mapper_a_confidence	mapper_b_status	mapper_b_rank	mapper_b_cl_id	mapper_b_specificity	mapper_b_confidence	ab_clid_agreement	ab_specificity_agreement	verifier_called	verifier_verdict	verifier_reason	verifier_action	hash_a	hash_b	hash_v	source_file	source_run_id	model	prompt_version	pipeline_version	ontology_version	ontology_checksum	temperature	max_tokens	top_k	marker_limit
TS_pancreas	cluster_8	cassia	Pancreatic ductal epithelial cell	pancreaticductalepithelialcell	NA	NA	CICP20|VTN|TFPI2|MMP20|KRT15|RNU1-153P|AMBP|FCAMR|RCHY1|BARX2|NR1H4|LRRC34|PCNX4-DT|WFDC3|AP1G1|HSD17B2|ZNF778|CLECL1P|GTF2IP3|TMEM41A	pancreas	human	normal_adult	CL:0002079|CL:0000083|CL:0000173|CL:0002410|CL:4052014	pancreatic ductal cell|epithelial cell of pancreas|pancreatic D cell|pancreatic stellate cell|pancreatic islet capillary endothelial cell	0.918|0.91|0.9|0.898|0.887	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0002079	pancreatic ductal cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0002079	pancreatic ductal cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0002079	exact	high	mapped	5	CL:0002079	exact	medium	TRUE	TRUE	TRUE	accept	NA	accept	4f3b7877dd82578906032fad0bed83bfac4b1d4cbad90e055885810ec226b72f	db3b817cd0e292d56c8817671b341eaef07b50908759ed99f109147e4d2980f8	0c33834016526dec7befe2dc0e5ba1ae27d3542f1ec3e322d1622f7fbd7c644c	03b_cassia/CASSIA_pancreas_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_9	cassia	Pancreatic acinar / exocrine epithelial cell	pancreaticacinarexocrineepithelialcell	NA	NA	PMFBP1|BPIFA3|C16orf78|SHC4|SDHC|ACTA2|RNU6-988P|ATP6V1E1|LECT2|TUBA3GP|RBM12B|SLC35B1|CIAO2B|IL1RL2|OPN4|DSCAML1|DCAF8L2|DCN|CEP97|ELF3	pancreas	human	normal_adult	CL:0002064|CL:0000083|CL:0002080|CL:4052014|CL:0008024	pancreatic acinar cell|epithelial cell of pancreas|pancreatic centro-acinar cell|pancreatic islet capillary endothelial cell|pancreatic endocrine cell	0.895|0.885|0.879|0.873|0.866	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0002064	pancreatic acinar cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0002064	pancreatic acinar cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0002064	exact	high	mapped	5	CL:0002064	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	4cc74061f416817b4cd972493381ca4fd0c592da17aee63d17fd535250f6f21b	d62e0b3bf549289962cfd93910eb6862dd1be4f2482054338f6008699489169b	329ff945756a0d24f9154efe6ff672a10900cbe265923ec24632e2371b401f4d	03b_cassia/CASSIA_pancreas_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_1	in_house	B cell	bcell	CL:0000236	0	NA	pancreas	human	normal_adult	CL:0000236	B cell	NA	NA	NA	NA	mapped	deterministic	CL:0000236	B cell	provided_valid_clid	exact	NA	deterministic	CL:0000236	B cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_10	in_house	neural_glial cell	neuralglialcell	CL:0000637	8	DTX3|TRIM55|B4GALT6|KCNJ8|CHGA|IHH|ATRAID|SCG3|ARX|ROBO2|ATPAF2|PCSK1N|SMPD4|MEP1B|CFAP53P1|RNF26|RBMX|DAB1|GFRA4|GZMA	pancreas	human	normal_adult	CL:0000125|CL:0002319|CL:0000218|CL:0000032|CL:0011020	glial cell|neural cell|myelinating Schwann cell|neuroplacodal cell|neural progenitor cell	0.905|0.893|0.887|0.876|0.855	NA	NA	NA	ambiguous	ab_consistent_ambiguous	NA	NA	evidence_llm_abstain	exact	NA	Mapper A/B consistently returned ambiguous	NA	NA	FALSE	TRUE	FALSE	candidate_set	ambiguous	NA	NA	exact	low	ambiguous	NA	NA	exact	low	FALSE	TRUE	FALSE	NA	NA	NA	db000648dc98ee6d957f7f021c7f2757ecf7e76c972a133c8053888bbb4804bb	c1b7c1119ef7760201b89d9a279c886bb1ff4dbee3b76f80e91c06047266e479	NA	07_our_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_2	in_house	T cell	tcell	CL:0000084	0	NA	pancreas	human	normal_adult	CL:0000084	T cell	NA	NA	NA	NA	mapped	deterministic	CL:0000084	T cell	provided_valid_clid	exact	NA	deterministic	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_3	in_house	myeloid cell	myeloidcell	CL:0000763	0	NA	pancreas	human	normal_adult	CL:0000763	myeloid cell	NA	NA	NA	NA	mapped	deterministic	CL:0000763	myeloid cell	provided_valid_clid	exact	NA	deterministic	CL:0000763	myeloid cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_4	in_house	endothelial cell	endothelialcell	CL:0000115	0	NA	pancreas	human	normal_adult	CL:0000115	endothelial cell	NA	NA	NA	NA	mapped	deterministic	CL:0000115	endothelial cell	provided_valid_clid	exact	NA	deterministic	CL:0000115	endothelial cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_5	in_house	neural_glial cell	neuralglialcell	CL:0000066	3	PFN3|CEBPD|ZNF131|BZW1P2|C11orf42|SELENOF|ABCA6|PRKD3-DT|SUPT3H|KCNK2|HDC|EIF2B5|ABCA10|ERBIN|TRPV6|AHNAK2|SNAI1P1|GLI2|CCNA1|ZFHX4	pancreas	human	normal_adult	CL:0000125|CL:0002319|CL:0000218|CL:0000032|CL:0011020	glial cell|neural cell|myelinating Schwann cell|neuroplacodal cell|neural progenitor cell	0.905|0.893|0.887|0.876|0.855	NA	NA	NA	ambiguous	ab_consistent_ambiguous	NA	NA	evidence_llm_abstain	exact	NA	Mapper A/B consistently returned ambiguous	NA	NA	FALSE	TRUE	FALSE	candidate_set	ambiguous	NA	NA	exact	low	ambiguous	NA	NA	exact	low	FALSE	TRUE	FALSE	NA	NA	NA	b636797195fc28868e61d9851b9edf39c24329723f968711f62ab22016e75576	be87c03e08d7f41633ecd8a96f89ccf3478692c99e6c048ffb7e7c933fedaeb2	NA	07_our_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_6	in_house	myeloid cell	myeloidcell	CL:0000763	0	NA	pancreas	human	normal_adult	CL:0000763	myeloid cell	NA	NA	NA	NA	mapped	deterministic	CL:0000763	myeloid cell	provided_valid_clid	exact	NA	deterministic	CL:0000763	myeloid cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_7	in_house	epithelial cell	epithelialcell	CL:0000066	5	NA	pancreas	human	normal_adult	CL:0000066	epithelial cell	NA	NA	NA	NA	mapped	deterministic	CL:0000066	epithelial cell	provided_valid_clid	exact	NA	deterministic	CL:0000066	epithelial cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_8	in_house	epithelial cell	epithelialcell	CL:0000066	7	NA	pancreas	human	normal_adult	CL:0000066	epithelial cell	NA	NA	NA	NA	mapped	deterministic	CL:0000066	epithelial cell	provided_valid_clid	exact	NA	deterministic	CL:0000066	epithelial cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_9	in_house	cell of skeletal muscle	cellofskeletalmuscle	CL:0000188	0	NA	pancreas	human	normal_adult	CL:0000188	cell of skeletal muscle	NA	NA	NA	NA	mapped	deterministic	CL:0000188	cell of skeletal muscle	provided_valid_clid	exact	NA	deterministic	CL:0000188	cell of skeletal muscle	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_1	enrichment	memory B cell	memorybcell	CL:0000787	NA	NA	pancreas	human	normal_adult	CL:0000787	memory B cell	NA	NA	NA	NA	mapped	deterministic	CL:0000787	memory B cell	provided_valid_clid	exact	NA	deterministic	CL:0000787	memory B cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_10	enrichment	pancreatic A cell	pancreaticacell	CL:0000171	NA	NA	pancreas	human	normal_adult	CL:0000171	pancreatic A cell	NA	NA	NA	NA	mapped	deterministic	CL:0000171	pancreatic A cell	provided_valid_clid	exact	NA	deterministic	CL:0000171	pancreatic A cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_2	enrichment	natural killer cell	naturalkillercell	CL:0000623	NA	NA	pancreas	human	normal_adult	CL:0000623	natural killer cell	NA	NA	NA	NA	mapped	deterministic	CL:0000623	natural killer cell	provided_valid_clid	exact	NA	deterministic	CL:0000623	natural killer cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_3	enrichment	Macrophage/Neutrophil (myeloid) – likely proinflammatory/activated	macrophageneutrophilmyeloidlikelyproinflammatoryactivated	NA	NA	ADIPOR1|TGFA|ABLIM2|TPM3|APOBEC3F|S100A12|MAGEB5|PRKAG3|TNFSF13|VCAN|FPR1|KPNA4|LYZ|OR5A2|ACOT13|PYHIN1|MEFV|TLR8|FCN1|TMEM132D	pancreas	human	normal_adult	CL:0000865|CL:0000235|CL:0009047|CL:0002009|CL:0000647	gastrointestinal tract (lamina propria) macrophage|macrophage|macrophage of medullary sinus of lymph node|macrophage dendritic cell progenitor|multinucleated giant cell	0.843|0.835|0.831|0.829|0.82	NA	NA	FALSE	review	mixed_component_mismatch	NA	NA	evidence_llm_abstain	exact	NA	A components=CL:0000865|CL:0000235; B components=CL:0000647|CL:0000235	CL:0000235	macrophage	FALSE	TRUE	FALSE	candidate_set	mixed_identity	2	CL:0000235	exact	medium	mixed_identity	4	CL:0000235	exact	medium	TRUE	TRUE	FALSE	NA	NA	NA	29a0baf90e8af26fd26e4a24738000bb67c05c9d7b16eda1bd6d020f2144675c	8ef004816760188e565d3977d9edef89da7160f13a6760bc6328053be73f3913	NA	07b_inter_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_4	enrichment	Endothelial cell (vascular/lymphatic) with potential pericyte contamination	endothelialcellvascularlymphaticwithpotentialpericytecontamination	NA	NA	ANO2|ALDH1A2|LRRIQ3|PPAT|ZNF311|ASGR2|SLC9B1|SEPTIN7P5|IGLL4P|DYRK2|UQCR11|LIME1|MRM2|CUL5|ZNF157|SYNE3|SLC35B3|TASL|NIPSNAP1|SERPINA1	pancreas	human	normal_adult	CL:0019022|CL:0019021|CL:0002261|CL:0009094|CL:0000115	endothelial cell of pericentral hepatic sinusoid|endothelial cell of periportal hepatic sinusoid|endothelial cell of viscerocranial mucosa|endothelial cell of hepatic portal vein|endothelial cell	0.85|0.847|0.847|0.846|0.845	NA	NA	NA	mixed_signal	ab_consistent_mixed_signal	NA	NA	evidence_llm_abstain	broadened	NA	Mapper A/B consistently returned mixed_signal	CL:0000115	endothelial cell	FALSE	TRUE	FALSE	candidate_set	mixed_signal	5	CL:0000115	broadened	low	mixed_signal	1	CL:0000115	exact	medium	TRUE	FALSE	FALSE	NA	NA	NA	7e4c77ed1b1f6dcaa5b5d54b1d14ec4aba8fe6c6c31d3e684f0d178a469ef49f	743b9d7607a729ac92adfd718a9ed2141bbfe2d353d2e99332e685779fdf759a	NA	07b_inter_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_5	enrichment	pancreatic acinar cell	pancreaticacinarcell	CL:0002064	NA	NA	pancreas	human	normal_adult	CL:0002064	pancreatic acinar cell	NA	NA	NA	NA	mapped	deterministic	CL:0002064	pancreatic acinar cell	provided_valid_clid	exact	NA	deterministic	CL:0002064	pancreatic acinar cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_6	enrichment	TREM2+ lipid-associated macrophage	trem2lipidassociatedmacrophage	NA	NA	TCF7L1-IT1|H1-6|KCNE2|TREM2|NDNF|INPPL1|C1QA|GLIPR1L1|FCAR|AMPD3|COX6CP1|MSR1|C22orf15|SLC1A3|GADD45G|PLGLB2|IGHV3-64D|EBI3|SLC45A3|MS4A4A	pancreas	human	normal_adult	CL:4047053|CL:4033086|CL:0000872|CL:0000885|CL:4030058	TREM2-positive macrophage|lipid-associated macrophage|splenic marginal zone macrophage|gut-associated lymphoid tissue macrophage|TCR-positive macrophage	0.87|0.833|0.781|0.766|0.758	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:4047053	TREM2-positive macrophage	evidence_llm	exact	high	A/B consistent; spec=exact	CL:4047053	TREM2-positive macrophage	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:4047053	exact	high	mapped	5	CL:4047053	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	b9d34f300bf9cc75b452d5f4a62695d7a9db54dbdb9349df122066135f96b636	c2a4d92173929dfbfdf65f69682c8adeeb04c99666d9afb761a262c6dc332fb6	e3fc6d87a3757c70cc0d521f654c55082d015d04e2f1b8e65b9cab210961c9dd	07b_inter_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_7	enrichment	Hepatocyte-like / Acinar-like (likely exocrine pancreas cell, possibly acinar or ductal with hepatocyte metaplasia markers)	hepatocytelikeacinarlikelikelyexocrinepancreascellpossiblyacinarorductalwithhepatocytemetaplasiamarkers	NA	NA	CLUHP11|CTNNA2|TMEM167B|SLC22A9|MIR5585|CA12|LIPT2|SDCBPP1|TSPAN2|ARSG|FAM167A|SEMG1|PIPOX|LZIC|OR4D5|PCGF3|PRSS3|MIR6511A4|SKIL|PDCD10	pancreas	human	normal_adult	CL:0000182|CL:0005026|CL:2000054|CL:4047101|CL:0002196	hepatocyte|hepatoblast|hepatic pit cell|liver-resident natural killer cell|hepatic oval stem cell	0.819|0.803|0.777|0.773|0.771	NA	NA	NA	ambiguous	ab_consistent_ambiguous	NA	NA	evidence_llm_abstain	exact	NA	Mapper A/B consistently returned ambiguous	NA	NA	FALSE	TRUE	FALSE	candidate_set	ambiguous	NA	NA	exact	low	ambiguous	NA	NA	exact	low	FALSE	TRUE	FALSE	NA	NA	NA	38babe9ca4935e8d17633634d8efbad40cc0fa3d46608a4906c0713edad2af72	f3dd47df5328e8100b68e9ecf6d666ce45bf24e846ec2e1d13169c24a476251b	NA	07b_inter_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_8	enrichment	Pancreatic ductal epithelial cell (with potential reactive/regenerative state)	pancreaticductalepithelialcellwithpotentialreactiveregenerativestate	NA	NA	CICP20|VTN|TFPI2|MMP20|KRT15|RNU1-153P|AMBP|FCAMR|RCHY1|BARX2|NR1H4|LRRC34|PCNX4-DT|WFDC3|AP1G1|HSD17B2|ZNF778|CLECL1P|GTF2IP3|TMEM41A	pancreas	human	normal_adult	CL:0002079|CL:0000173|CL:0005019|CL:4052014|CL:0000169	pancreatic ductal cell|pancreatic D cell|pancreatic epsilon cell|pancreatic islet capillary endothelial cell|type B pancreatic cell	0.844|0.831|0.824|0.824|0.821	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0002079	pancreatic ductal cell	evidence_llm	exact	medium	A/B consistent; spec=exact	CL:0002079	pancreatic ductal cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0002079	exact	medium	mapped	5	CL:0002079	exact	medium	TRUE	TRUE	TRUE	accept	NA	accept	0de253076e53316ebe5b496375048e4e5bb322ef7e570b7ba25dd12617b4150d	b063ff3be62988865aa094e261c339c8a5545677b5a5884071bf0490edad8074	f2655a7a986d1b37ff0fa1021be4a0c1248a3a1ed7f58969531b1ea99c563e43	07b_inter_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_9	enrichment	Pancreatic Stellate Cells (PSC) / Activated Mesenchymal-Like Cells	pancreaticstellatecellpscactivatedmesenchymallikecell	NA	NA	PMFBP1|BPIFA3|C16orf78|SHC4|SDHC|ACTA2|RNU6-988P|ATP6V1E1|LECT2|TUBA3GP|RBM12B|SLC35B1|CIAO2B|IL1RL2|OPN4|DSCAML1|DCAF8L2|DCN|CEP97|ELF3	pancreas	human	normal_adult	CL:0002410|CL:4052014|CL:0000173|CL:0005019|CL:0000171	pancreatic stellate cell|pancreatic islet capillary endothelial cell|pancreatic D cell|pancreatic epsilon cell|pancreatic A cell	0.883|0.854|0.845|0.83|0.83	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0002410	pancreatic stellate cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0002410	pancreatic stellate cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0002410	exact	high	mapped	5	CL:0002410	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	e2b5006d8a4d8b803ba1f2398c9031886fb2f0d9b6d88af8ae1403dee5c30312	11acfef54d2ddaffff44e5001c0275a94bf06748e4900b160159f1c64664257c	7c8083aef1922d7915afd12ece0e07f8937d9ffdc1743e555aed192d61211fc3	07b_inter_summary/summary.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_1	cassia	B lymphocytes / B cells	blymphocytebcell	NA	95	FCER2|TCL1A|MS4A1|VPREB3|BANK1|IGLL5|CD79A|BLK|CD79B|P2RX5|IRF8|HLA-DQA2|EAF2|HLA-DRA|HLA-DQA1|HVCN1|CD74|HLA-DPA1|PDLIM1|HLA-DMB	blood	human	healthy_immune	CL:0000236|CL:0000542|CL:0017006|CL:0000819|CL:0000822	B cell|lymphocyte|B-lymphoblast|B-1 B cell|B-2 B cell	0.938|0.875|0.862|0.86|0.86	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0000236	B cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0000236	B cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0000236	exact	high	mapped	5	CL:0000236	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	f8497d998bd6745a8e50d7756d5579e848e0f48cfa3e17712209324f842f2440	a20ca1024587d8ab242ba0cadf310718b1f1288962397931fd38e28d3543bd27	42a5618595ec2231e1cca007aa32ceb3a085c428ffe1c427cebeff830c75b5a9	03b_cassia/CASSIA_blood_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_2	cassia	Monocyte	monocyte	NA	97	NA	blood	human	healthy_immune	CL:0000576	monocyte	NA	NA	NA	NA	mapped	deterministic	CL:0000576	monocyte	normalized	exact	NA	deterministic	CL:0000576	monocyte	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	03b_cassia/CASSIA_blood_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_3	cassia	Natural Killer (NK) cells	naturalkillernkcell	NA	96	KLRF1|CD160|GZMB|FCGR3A|XCL2|PRSS23|KLRD1|GNLY|KLRC1|FGFBP2|XCL1|S1PR5|CCL4|CLIC3|PRF1|SPON2|NKG7|KLRB1|C1orf21|CST7	blood	human	healthy_immune	CL:0000623|CL:0000825|CL:0001069|CL:0000903|CL:0002679	natural killer cell|pro-NK cell|group 2 innate lymphoid cell|natural T-regulatory cell|natural helper lymphocyte	0.979|0.901|0.898|0.836|0.827	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0000623	natural killer cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0000623	natural killer cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0000623	exact	high	mapped	5	CL:0000623	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	1405498485539b2fbe4e4888124bb5f53578cdead13e39c4fb5e168d57baaaf6	b429206020e809edf0dde86d8bbf931674e791b88fdb1ab522493471f6fa54eb	8271debc7725eb056dc09924ac2e3caed7380fc24a9d7278efd5e013f961bcf3	03b_cassia/CASSIA_blood_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_4	cassia	CD4+ T cell, with a memory/activated phenotype	cd4positiveitivetcellwithamemoryactivatedphenotype	NA	NA	AQP3|IL32|ANXA2|SIT1|CORO1B|TRADD|GSTK1|CD2|S100A10|SPOCK2|PLP2|COTL1|VIM|CD99|S1PR4|S100A4|LGALS1|ANXA1|S100A11|ARHGDIA	blood	human	healthy_immune	CL:0000810|CL:0000624|CL:0000803|CL:0000897|CL:0000492	CD4-positive, alpha-beta thymocyte|CD4-positive, alpha-beta T cell|CD4-negative CD8-negative gamma-delta intraepithelial T cell|CD4-positive, alpha-beta memory T cell|CD4-positive helper T cell	0.9|0.894|0.894|0.891|0.89	NA	NA	NA	review	verifier_review	NA	NA	evidence_llm_abstain	exact	medium	A/B consistent; spec=exact | verifier: Label includes 'memory/activated phenotype' but markers do not confirm memory/activated state; candidate 4 is over-specified relative to available evidence.	CL:0000897	CD4-positive, alpha-beta memory T cell	FALSE	TRUE	FALSE	candidate_set	mapped	4	CL:0000897	exact	medium	mapped	2	CL:0000897	exact	medium	TRUE	TRUE	TRUE	review	Label includes 'memory/activated phenotype' but markers do not confirm memory/activated state; candidate 4 is over-specified relative to available evidence.	select_broader	d14a475679b1969b0460f890261dc3668e92290ddae76a1db88f2004aa249243	03b0a16e9e2c48d412f88919a7e1952d9e20b5a0e05550ab5d47c8bb7cd5a1a5	169d8f93bfea159babef0c07788cb478c6ea03c4a755fee69fb24482899cab26	03b_cassia/CASSIA_blood_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
